OBS_VALUE,TIME_FORMAT,UNIT_MULT,COMMENT_OBS,OBS_STATUS,OBS_CONF,AGG_METHOD,DECIMALS,COMMENT_TS,DATA_SOURCE,LATEST_DATA,DATABASE_ID,INDICATOR,REF_AREA,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,FREQ,UNIT_MEASURE,UNIT_TYPE
72,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
73.21,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
72,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
72.98,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
72,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
75,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
45,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
74,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
50,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
73,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
51,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COL,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
59.02,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COD,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
127,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COD,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
58.66,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COD,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
126,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,COD,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
79.59,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
33,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
79.4,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
32,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
79.92,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
31,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
79.71,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
31,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
79.32,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
30,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
79.19,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
79.04,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
27,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
78.92,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
79,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
25,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
78,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
77,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
31,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CRI,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
51.56,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
135,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
50.76,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
135,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
50.4,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
139,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
55.42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
129,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
54.74,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
128,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
57.95,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
118,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
57.44,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
115,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
54,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
118,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
53,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
118,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CIV,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
77.28,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
43,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
77.33,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
41,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
77.13,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
41,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
76.92,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
76.88,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
40,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
76.48,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
76.14,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
75.91,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
44,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
76,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
38,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
76,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
40,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
75,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
40,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,HRV,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
80.31,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
30,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
80.13,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
30,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
79.8,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
33,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
79.64,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
32,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
79.56,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
79.38,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
27,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
79.77,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
24,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
79.66,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
25,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
15,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
12,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
79,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
15,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CYP,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
79.47,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
34,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
78.28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
37,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
78.28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
36,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
78.08,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
37,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
77.87,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
37,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
77.42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
37,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
77.08,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
39,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
77.21,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
38,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
77,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
37,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
77,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
37,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
76,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
37,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,CZE,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
81.1,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
27,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
80.55,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
80.3,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
27,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
80.05,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
79.8,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
79.1,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
30,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
78.6,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
34,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
78.7,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
30,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
78,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
30,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
79,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,DNK,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
