country_code,country,year,life_expectancy,health_expenditure_gdp
KWT,Kuwait,2014,74.36,0
KWT,Kuwait,2015,74.46,4.62966723251488
KWT,Kuwait,2015,74.46,0
KWT,Kuwait,2015,74.46,4.62966723251488
KGZ,Kyrgyz Republic,2008,66,2.32784505928181
KGZ,Kyrgyz Republic,2009,66,0.405023483907647
KGZ,Kyrgyz Republic,2009,66,2.72036632013553
KGZ,Kyrgyz Republic,2010,67.37,0.381178322025799
KGZ,Kyrgyz Republic,2010,67.37,2.7549209440698
KGZ,Kyrgyz Republic,2011,67.14,2.88052936283236
KGZ,Kyrgyz Republic,2011,67.14,0.426939348387753
KGZ,Kyrgyz Republic,2012,69.37,3.30336588277242
KGZ,Kyrgyz Republic,2012,69.37,0.447450698341521
KGZ,Kyrgyz Republic,2013,69.6,0.439224553807148
KGZ,Kyrgyz Republic,2013,69.6,3.02802742961619
KGZ,Kyrgyz Republic,2013,69.6,3.02802742961619
KGZ,Kyrgyz Republic,2014,70,0.774032054385641
KGZ,Kyrgyz Republic,2014,70,0.0976805242903562
KGZ,Kyrgyz Republic,2014,70,3.63998462667272
KGZ,Kyrgyz Republic,2014,70,2.86595257228708
KGZ,Kyrgyz Republic,2014,70,0.774032054385641
KGZ,Kyrgyz Republic,2014,70,3.73766515096308
KGZ,Kyrgyz Republic,2015,70.2,3.53548774952415
KGZ,Kyrgyz Republic,2015,70.2,0.0784920604316854
KGZ,Kyrgyz Republic,2015,70.2,0.839811619054964
KGZ,Kyrgyz Republic,2015,70.2,2.6171840700375
KGZ,Kyrgyz Republic,2015,70.2,3.45699568909246
KGZ,Kyrgyz Republic,2015,70.2,0.839811619054964
KGZ,Kyrgyz Republic,2016,70.4,0.051455793783821
KGZ,Kyrgyz Republic,2016,70.4,0.713684092077109
KGZ,Kyrgyz Republic,2016,70.4,3.32144944525994
KGZ,Kyrgyz Republic,2016,70.4,0.713684092077109
KGZ,Kyrgyz Republic,2016,70.4,2.60776535318283
KGZ,Kyrgyz Republic,2016,70.4,3.37290523904376
KGZ,Kyrgyz Republic,2017,70.65,3.28491769655932
KGZ,Kyrgyz Republic,2017,70.65,2.94918148983177
KGZ,Kyrgyz Republic,2017,70.65,3.33303485925848
KGZ,Kyrgyz Republic,2017,70.65,0.744331506043629
KGZ,Kyrgyz Republic,2017,70.65,0.744331506043629
KGZ,Kyrgyz Republic,2017,70.65,0.0481171626991608
LVA,Latvia,2007,71,4.01133087548056
LVA,Latvia,2007,71,1.20800729443631
LVA,Latvia,2007,71,3.12676231034282
LVA,Latvia,2008,71,4.30205855137511
LVA,Latvia,2008,71,3.49558539771676
LVA,Latvia,2008,71,1.25839101055415
LVA,Latvia,2009,71,4.51119820810957
LVA,Latvia,2009,71,3.70177747698753
LVA,Latvia,2009,71,1.39908891795291
LVA,Latvia,2010,72.24,4.0627365942752
LVA,Latvia,2010,72.24,3.72240562008941
LVA,Latvia,2010,72.24,1.03031955803636
LVA,Latvia,2011,73.08,1.01363396538933
LVA,Latvia,2011,73.08,4.25140549341693
LVA,Latvia,2011,73.08,3.77521261945882
LVA,Latvia,2012,73.48,0.919575899533867
LVA,Latvia,2012,73.48,3.55021375235937
LVA,Latvia,2012,73.48,3.89000783883971
LVA,Latvia,2013,73.58,3.6708806584838
LVA,Latvia,2013,73.58,3.31600367358752
LVA,Latvia,2013,73.58,0.933245016182402
LVA,Latvia,2014,73.78,0.935375670486048
LVA,Latvia,2014,73.78,3.8021609412941
LVA,Latvia,2014,73.78,3.46941879194834
LVA,Latvia,2015,73.98,3.72458608407918
LVA,Latvia,2015,73.98,3.43373620453572
LVA,Latvia,2015,73.98,0.867853260377274
LVA,Latvia,2016,74.19,3.68627982015892
LVA,Latvia,2016,74.19,0.892413021905103
LVA,Latvia,2016,74.19,3.4110990698162
LVA,Latvia,2017,74.12,3.22948422628303
LVA,Latvia,2017,74.12,3.50945305361289
LVA,Latvia,2017,74.12,0.845035365044403
LBN,Lebanon,2010,72.05,0.613224281326569
LBN,Lebanon,2011,72.23,0.480423658415019
LBN,Lebanon,2012,72.41,0.499168474331164
LBN,Lebanon,2013,72.59,0.656881045307993
LBN,Lebanon,2014,79.85,0.750994749245462
LBN,Lebanon,2015,80.13,0.837860510904417
LBN,Lebanon,2016,79.37,0.72223769636887
LBN,Lebanon,2017,79.63,0.817346473932352
LBR,Liberia,2012,56.15,2.82958320823712
LBR,Liberia,2012,56.15,2.82958320823712
LBR,Liberia,2013,56.74,2.76110511340893
LBR,Liberia,2013,56.74,2.76110511340893
LTU,Lithuania,2007,72,4.57875379593469
LTU,Lithuania,2007,72,1.78164370434968
LTU,Lithuania,2007,72,3.61681827425865
LTU,Lithuania,2007,72,1.74857727850872
LTU,Lithuania,2008,71,4.9585609308022
LTU,Lithuania,2008,71,3.86645437844458
LTU,Lithuania,2008,71,1.93974892835273
LTU,Lithuania,2008,71,1.94192896509492
LTU,Lithuania,2009,71,5.5318045439843
LTU,Lithuania,2009,71,4.5716638596726
LTU,Lithuania,2009,71,2.29381977982757
LTU,Lithuania,2009,71,2.14574805462299
LTU,Lithuania,2010,71.82,2.11820688523538
LTU,Lithuania,2010,71.82,5.38162724415797
LTU,Lithuania,2010,71.82,2.22014418257895
LTU,Lithuania,2010,71.82,4.22665772511138
LTU,Lithuania,2011,72.91,5.18022684020283
LTU,Lithuania,2011,72.91,1.86174051320041
LTU,Lithuania,2011,72.91,1.9647478063173
LTU,Lithuania,2011,72.91,4.0046619748892
LTU,Lithuania,2012,73.27,4.6657487833057
LTU,Lithuania,2012,73.27,1.65377339854296
LTU,Lithuania,2012,73.27,3.66642821653268
LTU,Lithuania,2012,73.27,1.70729298238263
LTU,Lithuania,2013,73.56,1.47729140743616
LTU,Lithuania,2013,73.56,4.5187844610098296
LTU,Lithuania,2013,73.56,1.73436625988881
LTU,Lithuania,2013,73.56,3.531715544698
LTU,Lithuania,2014,73.86,3.5778160055554
LTU,Lithuania,2014,73.86,4.432632280456
LTU,Lithuania,2014,73.86,1.66997022058613
LTU,Lithuania,2014,73.86,1.45749013751858
LTU,Lithuania,2015,74.16,4.71206348854425
LTU,Lithuania,2015,74.16,1.54556757782382
LTU,Lithuania,2015,74.16,3.7289703354855
LTU,Lithuania,2015,74.16,1.84880464678957
LTU,Lithuania,2016,73.97,4.75416960852162
LTU,Lithuania,2016,73.97,3.78619497286979
LTU,Lithuania,2016,73.97,1.54452592297705
LTU,Lithuania,2016,73.97,1.86590016698954
LTU,Lithuania,2017,75.12,1.46319816042545
LTU,Lithuania,2017,75.12,3.70513292590408
LTU,Lithuania,2017,75.12,1.74503694114932
LTU,Lithuania,2017,75.12,4.57972229687004
LUX,Luxembourg,2007,79,4.70037909882339
LUX,Luxembourg,2007,79,4.39149192787824
LUX,Luxembourg,2007,79,0.0163780255513138
LUX,Luxembourg,2007,79,0.439558045688448
LUX,Luxembourg,2008,80,0.448777293449572
LUX,Luxembourg,2008,80,4.3577916300088
LUX,Luxembourg,2008,80,0.0039615492281852
LUX,Luxembourg,2008,80,4.73703311205311
LUX,Luxembourg,2009,80,-0.0026350359916723
LUX,Luxembourg,2009,80,0.656497834865956
LUX,Luxembourg,2009,80,4.73123401117009
LUX,Luxembourg,2009,80,5.28132402236067
LUX,Luxembourg,2010,80.52,0.584215156110342
LUX,Luxembourg,2010,80.52,4.9755157100845
LUX,Luxembourg,2010,80.52,4.50185955139649
LUX,Luxembourg,2010,80.52,0.0086103007591497
LUX,Luxembourg,2011,80.09,4.92361371194448
LUX,Luxembourg,2011,80.09,4.39280380115244
LUX,Luxembourg,2011,80.09,0.0050357147691738
LUX,Luxembourg,2011,80.09,0.612665093381825
LUX,Luxembourg,2012,80.09,0.636895691254194
LUX,Luxembourg,2012,80.09,5.03480182176532
LUX,Luxembourg,2012,80.09,0.0072905002117082
LUX,Luxembourg,2012,80.09,4.44910727910881
LUX,Luxembourg,2013,80.99,0.652526561074176
LUX,Luxembourg,2013,80.99,0.0424692021900665
LUX,Luxembourg,2013,80.99,4.57670732303481
LUX,Luxembourg,2013,80.99,5.21274727871203
LUX,Luxembourg,2014,81.39,4.528007599732
LUX,Luxembourg,2014,81.39,5.06239078764194
LUX,Luxembourg,2014,81.39,0.554598938431744
LUX,Luxembourg,2014,81.39,0.028315566514067
LUX,Luxembourg,2015,81.8,4.90853765526158
LUX,Luxembourg,2015,81.8,0.0282920072032137
LUX,Luxembourg,2015,81.8,0.603664404118761
LUX,Luxembourg,2015,81.8,4.3379747887519
LUX,Luxembourg,2016,82.21,0.0270281329559263
LUX,Luxembourg,2016,82.21,4.17924107023721
LUX,Luxembourg,2016,82.21,0.59678231429278
LUX,Luxembourg,2016,82.21,4.76746411994001
LUX,Luxembourg,2017,82.23,0.623160525917674
LUX,Luxembourg,2017,82.23,4.98880671425231
LUX,Luxembourg,2017,82.23,0.0286631321258131
LUX,Luxembourg,2017,82.23,4.37748586871312
MDG,Madagascar,2007,57,1.12682488024651
MDG,Madagascar,2008,59,1.07842201607542
MDG,Madagascar,2009,59,0.589886682081496
MDG,Madagascar,2010,60.34,0.778287236261711
MDG,Madagascar,2011,60.79,0.845556183093938
MDG,Madagascar,2012,66.47,0.719276964135716
MDG,Madagascar,2013,66.7,1.45659415651975
MDG,Madagascar,2014,64.25,1.38679375532338
MDG,Madagascar,2015,64.69,1.26778195906967
MDG,Madagascar,2016,65.09,1.28673378002047
MDG,Madagascar,2017,65.48,0.711321073994839
MYS,Malaysia,2007,72,1.61687190598499
MYS,Malaysia,2008,72,1.64245399761928
MYS,Malaysia,2009,72,1.97779045613979
MYS,Malaysia,2010,74.38,1.98041469012272
MYS,Malaysia,2011,74.58,1.85317162060594
MYS,Malaysia,2012,74.02,1.89554022185698
MYS,Malaysia,2013,74.26,1.87989371639313
MYS,Malaysia,2014,74.84,1.9711805803094
MYS,Malaysia,2015,75.02,1.98531617132889
MYS,Malaysia,2016,74.72,1.85063330548925
MYS,Malaysia,2017,74.88,1.85988231522032
MLT,Malta,2007,79,5.46227198781628
MLT,Malta,2007,79,0
MLT,Malta,2007,79,5.46227198781628
MLT,Malta,2008,79,0
MLT,Malta,2008,79,5.17442755435828
MLT,Malta,2008,79,5.17442755435828
MLT,Malta,2009,80,5.00962196033526
MLT,Malta,2009,80,5.00962196033526
MLT,Malta,2009,80,0
MLT,Malta,2010,79.64,5.05269677494571
MLT,Malta,2010,79.64,5.05269677494571
MLT,Malta,2010,79.64,0
MLT,Malta,2011,79.9,5.26649414173587
MLT,Malta,2011,79.9,0
MLT,Malta,2011,79.9,5.26649414173587
MLT,Malta,2012,80.95,5.2812353766963
MLT,Malta,2012,80.95,0
MLT,Malta,2012,80.95,5.2812353766963
MLT,Malta,2013,82,0
MLT,Malta,2013,82,5.34697517651979
MLT,Malta,2013,82,5.34697517651979
MLT,Malta,2014,80.75,5.40976700005588
MLT,Malta,2014,80.75,0
MLT,Malta,2014,80.75,5.40976700005588
MLT,Malta,2015,80.75,0
MLT,Malta,2015,80.75,5.27174359676757
MLT,Malta,2015,80.75,5.27174359676757
MLT,Malta,2016,81.75,5.13788279042368
MLT,Malta,2016,81.75,0
MLT,Malta,2016,81.75,5.13788279042368
MLT,Malta,2017,81.95,4.86387676795073
MLT,Malta,2017,81.95,0
MLT,Malta,2017,81.95,4.86387676795073
MUS,Mauritius,2007,72,0
MUS,Mauritius,2007,72,1.70324678547189
MUS,Mauritius,2007,72,1.76684693442775
MUS,Mauritius,2007,72,1.70324678547189
MUS,Mauritius,2007,72,0.0462019319162599
MUS,Mauritius,2007,72,0.0636001489558556
MUS,Mauritius,2007,72,0
MUS,Mauritius,2007,72,1.70189359081326
MUS,Mauritius,2008,73,0.0449873111456997
MUS,Mauritius,2008,73,0
MUS,Mauritius,2008,73,0.0640791484374705
MUS,Mauritius,2008,73,1.63370587327254
MUS,Mauritius,2008,73,1.62447236650961
MUS,Mauritius,2008,73,1.69785444657289
MUS,Mauritius,2008,73,6.94248628791663e-5
MUS,Mauritius,2008,73,1.63370587327254
MUS,Mauritius,2009,73,1.96956726911208
MUS,Mauritius,2009,73,1.97507990652241
MUS,Mauritius,2009,73,2.07089157390559
MUS,Mauritius,2009,73,0.070176212432089
MUS,Mauritius,2009,73,0.0494784572472994
MUS,Mauritius,2009,73,0
MUS,Mauritius,2009,73,0.0256354549510956
MUS,Mauritius,2009,73,1.97507990652241
MUS,Mauritius,2010,72.57,0
MUS,Mauritius,2010,72.57,2.47568616668488
MUS,Mauritius,2010,72.57,2.60218271742545
MUS,Mauritius,2010,72.57,2.47568616668488
MUS,Mauritius,2010,72.57,0.076449029905524
MUS,Mauritius,2010,72.57,0.047067738864717
MUS,Mauritius,2010,72.57,2.47555800401949
MUS,Mauritius,2010,72.57,0.0500475208350497
MUS,Mauritius,2011,72.64,2.19296470310511
MUS,Mauritius,2011,72.64,0.0443152788845642
MUS,Mauritius,2011,72.64,0
MUS,Mauritius,2011,72.64,0.0665475231734532
MUS,Mauritius,2011,72.64,0.0547897993481884
MUS,Mauritius,2011,72.64,2.30382750516312
MUS,Mauritius,2011,72.64,2.18639947660369
MUS,Mauritius,2011,72.64,2.19296470310511
MUS,Mauritius,2012,72.97,0
MUS,Mauritius,2012,72.97,2.18797503596862
MUS,Mauritius,2012,72.97,0.053184736511526
MUS,Mauritius,2012,72.97,0.0704346007874866
MUS,Mauritius,2012,72.97,0.0208236534489573
MUS,Mauritius,2012,72.97,2.18172793993393
MUS,Mauritius,2012,72.97,2.18797503596862
MUS,Mauritius,2012,72.97,2.27923329020506
MUS,Mauritius,2013,73.27,2.30838528818715
MUS,Mauritius,2013,73.27,0.0182355575221708
MUS,Mauritius,2013,73.27,0.0546883901105161
MUS,Mauritius,2013,73.27,0
MUS,Mauritius,2013,73.27,2.39919424712051
MUS,Mauritius,2013,73.27,2.30838528818715
MUS,Mauritius,2013,73.27,0.0725734014111936
MUS,Mauritius,2013,73.27,2.30947163702171
MUS,Mauritius,2014,73.57,2.36534940589633
MUS,Mauritius,2014,73.57,2.35181128559689
MUS,Mauritius,2014,73.57,2.45574508368906
MUS,Mauritius,2014,73.57,0.0686897247665174
MUS,Mauritius,2014,73.57,2.36534940589633
MUS,Mauritius,2014,73.57,0
MUS,Mauritius,2014,73.57,0.013962747688903
MUS,Mauritius,2014,73.57,0.0764329301038339
MUS,Mauritius,2015,74.46,1.06914115209913
MUS,Mauritius,2015,74.46,1.10439591766919
MUS,Mauritius,2015,74.46,0.0297194822965962
MUS,Mauritius,2015,74.46,1.06852348100424
MUS,Mauritius,2015,74.46,0
MUS,Mauritius,2015,74.46,1.06914115209913
MUS,Mauritius,2015,74.46,0
MUS,Mauritius,2015,74.46,0.0352547655700629
MUS,Mauritius,2016,74.19,0.0789017470175595
MUS,Mauritius,2016,74.19,0
MUS,Mauritius,2016,74.19,0
MUS,Mauritius,2016,74.19,2.1638778428131
MUS,Mauritius,2016,74.19,0.0599084044502033
MUS,Mauritius,2016,74.19,2.17345337563112
MUS,Mauritius,2016,74.19,2.25235512264868
MUS,Mauritius,2016,74.19,2.17345337563112
MUS,Mauritius,2017,74.35,0.06584387378109
MUS,Mauritius,2017,74.35,2.4381435559287
MUS,Mauritius,2017,74.35,2.35078173078346
MUS,Mauritius,2017,74.35,0
MUS,Mauritius,2017,74.35,0.087361825145233
MUS,Mauritius,2017,74.35,2.35078173078346
MUS,Mauritius,2017,74.35,0
MUS,Mauritius,2017,74.35,2.34626666187315
MDA,Moldova,2010,68.44,3.90343120005618
MDA,Moldova,2010,68.44,0.133989561637466
MDA,Moldova,2010,68.44,0.597041723178708
MDA,Moldova,2010,68.44,4.50047292323488
MDA,Moldova,2010,68.44,0.597041723178708
MDA,Moldova,2010,68.44,4.63446248487235
MDA,Moldova,2011,68.62,3.66062266336675
MDA,Moldova,2011,68.62,2.58421311177466
MDA,Moldova,2011,68.62,2.58421311177466
MDA,Moldova,2011,68.62,4.31252269183755
MDA,Moldova,2011,68.62,4.23578092734293
MDA,Moldova,2011,68.62,0.0782604009951738
MDA,Moldova,2012,68.9,3.74591686800525
MDA,Moldova,2012,68.9,2.63120512134586
MDA,Moldova,2012,68.9,0.0751799978823691
MDA,Moldova,2012,68.9,4.4278459030215
MDA,Moldova,2012,68.9,4.50302590090387
MDA,Moldova,2012,68.9,2.63120512134586
MDA,Moldova,2013,69.21,3.53551284644529
MDA,Moldova,2013,69.21,4.29195749180527
MDA,Moldova,2013,69.21,2.56548678330118
MDA,Moldova,2013,69.21,4.37277208231819
MDA,Moldova,2013,69.21,0.0819858164623739
MDA,Moldova,2013,69.21,2.56548678330118
MDA,Moldova,2014,68.69,4.30965655242774
MDA,Moldova,2014,68.69,3.5057257304672
MDA,Moldova,2014,68.69,0.103385009254081
MDA,Moldova,2014,68.69,2.4737485547607
MDA,Moldova,2014,68.69,2.4737485547607
MDA,Moldova,2014,68.69,4.41281681166171
MDA,Moldova,2015,68.81,4.33889671258218
MDA,Moldova,2015,68.81,4.42932326920184
MDA,Moldova,2015,68.81,0.0904265566196505
MDA,Moldova,2015,68.81,2.32570517169417
MDA,Moldova,2015,68.81,2.32570517169417
MDA,Moldova,2015,68.81,3.53507460533194
MDA,Moldova,2016,71.46,4.0453425695407
MDA,Moldova,2016,71.46,2.03184333963174
MDA,Moldova,2016,71.46,0.0480056023931354
MDA,Moldova,2016,71.46,3.99733696714757
MDA,Moldova,2016,71.46,3.52797649193593
MDA,Moldova,2016,71.46,2.03184333963174
MDA,Moldova,2017,71.63,0.0802807642749213
MDA,Moldova,2017,71.63,4.12977205438868
MDA,Moldova,2017,71.63,4.04949129011376
MDA,Moldova,2017,71.63,1.96560036861654
MDA,Moldova,2017,71.63,3.55712532889191
MDA,Moldova,2017,71.63,1.96560036861654
MNG,Mongolia,2007,65,0
MNG,Mongolia,2010,66.57,2.53684989454767
MNG,Mongolia,2010,66.57,0
MNG,Mongolia,2010,66.57,0
MNG,Mongolia,2010,66.57,2.53684989454767
MNG,Mongolia,2010,66.57,0
MNG,Mongolia,2010,66.57,2.53684989454767
MNG,Mongolia,2011,66.92,2.49612652445334
MNG,Mongolia,2011,66.92,2.49612652445334
MNG,Mongolia,2011,66.92,2.49612652445334
MNG,Mongolia,2011,66.92,0
MNG,Mongolia,2011,66.92,0
MNG,Mongolia,2011,66.92,0
MNG,Mongolia,2012,68.19,0
MNG,Mongolia,2012,68.19,2.61132950800464
MNG,Mongolia,2012,68.19,2.61132950800464
MNG,Mongolia,2012,68.19,0
MNG,Mongolia,2012,68.19,0
MNG,Mongolia,2012,68.19,2.61132950800464
MNG,Mongolia,2013,68.49,0
MNG,Mongolia,2013,68.49,0
MNG,Mongolia,2014,67.34,0
MNG,Mongolia,2015,67.55,0
MNG,Mongolia,2016,69.46,0
MNG,Mongolia,2016,69.46,2.01970817183445
MNG,Mongolia,2016,69.46,0
MNG,Mongolia,2016,69.46,2.01970817183445
MNG,Mongolia,2016,69.46,2.01970817183445
MNG,Mongolia,2017,69.82,1.95939768083337
MNG,Mongolia,2017,69.82,0
MNG,Mongolia,2017,69.82,1.95939768083337
MNG,Mongolia,2017,69.82,1.95939768083337
MNG,Mongolia,2017,69.82,1.95939768083337
MOZ,Mozambique,2010,47.89,2.08894875228681
MOZ,Mozambique,2011,48.08,2.21364075990653
MOZ,Mozambique,2016,55.03,2.5579316951128
MOZ,Mozambique,2017,55.37,2.31183444368958
MMR,Myanmar,2013,65.15,0.888261634485145
MMR,Myanmar,2013,65.15,0
MMR,Myanmar,2013,65.15,0.888261634485145
MMR,Myanmar,2013,65.15,0
MMR,Myanmar,2013,65.15,0.888261634485145
MMR,Myanmar,2013,65.15,0.888261634485145
MMR,Myanmar,2014,64.93,1.07338663269089
MMR,Myanmar,2014,64.93,0
MMR,Myanmar,2014,64.93,1.07338663269089
MMR,Myanmar,2014,64.93,0
MMR,Myanmar,2014,64.93,1.07338663269089
MMR,Myanmar,2014,64.93,1.07338663269089
MMR,Myanmar,2015,65.1,1.08988559082745
MMR,Myanmar,2015,65.1,0
MMR,Myanmar,2015,65.1,1.08988559082745
MMR,Myanmar,2015,65.1,0
MMR,Myanmar,2015,65.1,1.08988559082745
MMR,Myanmar,2015,65.1,1.08988559082745
NAM,Namibia,2007,54,2.70992783727999
NAM,Namibia,2008,61,3.9255466311063
NAM,Namibia,2009,59,4.40459714176081
NAM,Namibia,2010,61.01,3.99057139692084
NAM,Namibia,2011,61.58,4.92918993289419
NAM,Namibia,2012,62.07,4.73107148022262
NAM,Namibia,2013,62.33,5.96696591878399
NAM,Namibia,2014,63.88,4.82095997258424
NAM,Namibia,2015,64.34,3.70332249997288
NAM,Namibia,2016,64.68,4.6331923835552304
NAM,Namibia,2016,64.68,4.6331923835552304
NAM,Namibia,2017,64.92,4.19898552443476
NAM,Namibia,2017,64.92,4.19898552443476
NPL,Nepal,2007,61,0.93799793900602
NPL,Nepal,2008,62,1.10341350352893
NPL,Nepal,2009,63,1.1859029253278
NPL,Nepal,2010,66.69,1.32004646440741
NPL,Nepal,2011,67.07,1.41000302834628
NPL,Nepal,2012,68.39,1.30064665733059
NPL,Nepal,2013,68.73,1.12202971004557
NPL,Nepal,2014,67.98,1.18782215796887
NPL,Nepal,2015,68.4,1.21586911274581
NPL,Nepal,2016,69.6,1.30393486819856
NPL,Nepal,2017,69.97,1.47401461117684
NLD,Netherlands,2007,79,6.71802574414135
NLD,Netherlands,2007,79,0.172973496777945
NLD,Netherlands,2007,79,1.57275061776249
NLD,Netherlands,2007,79,6.08152849782774
NLD,Netherlands,2008,80,6.5507000948705
NLD,Netherlands,2008,80,5.87254595965995
NLD,Netherlands,2008,80,0.179543200071694
NLD,Netherlands,2008,80,1.63103099824165
NLD,Netherlands,2009,80,7.41467442969583
NLD,Netherlands,2009,80,6.61447213855663
NLD,Netherlands,2009,80,1.80285576193662
NLD,Netherlands,2009,80,0.200850775075939
NLD,Netherlands,2010,80.4,0.212144489797196
NLD,Netherlands,2010,80.4,7.75578977670072
NLD,Netherlands,2010,80.4,6.95226905428302
NLD,Netherlands,2010,80.4,2.6985842953627
NLD,Netherlands,2011,80.55,1.87911599593455
NLD,Netherlands,2011,80.55,7.07624558128664
NLD,Netherlands,2011,80.55,0.214958200009533
NLD,Netherlands,2011,80.55,7.88057057717353
NLD,Netherlands,2012,80.7,7.32105500133238
NLD,Netherlands,2012,80.7,8.12951976060009
NLD,Netherlands,2012,80.7,1.896882839229
NLD,Netherlands,2012,80.7,0.221451040329818
NLD,Netherlands,2013,81.2,7.35408342329548
NLD,Netherlands,2013,81.2,8.03269827378672
NLD,Netherlands,2013,81.2,1.54770214228503
NLD,Netherlands,2013,81.2,0.218180276563562
NLD,Netherlands,2014,81.1,0.216957531717196
NLD,Netherlands,2014,81.1,1.59047590684377
NLD,Netherlands,2014,81.1,7.28542498064209
NLD,Netherlands,2014,81.1,7.96265411876824
NLD,Netherlands,2015,81.1,0.222026411287985
NLD,Netherlands,2015,81.1,1.66012567970226
NLD,Netherlands,2015,81.1,7.71976556793544
NLD,Netherlands,2015,81.1,6.98397699736815
NLD,Netherlands,2016,81.3,7.24965659001295
NLD,Netherlands,2016,81.3,6.55323666559844
NLD,Netherlands,2016,81.3,0.212045961173848
NLD,Netherlands,2016,81.3,1.55646253125278
NLD,Netherlands,2017,81.71,7.28744719879265
NLD,Netherlands,2017,81.71,6.59706887255367
NLD,Netherlands,2017,81.71,0.217572133426179
NLD,Netherlands,2017,81.71,1.45878999547515
NZL,New Zealand,2007,80,5.45911559883037
NZL,New Zealand,2007,80,0
NZL,New Zealand,2009,81,7.00259022801303
NZL,New Zealand,2009,81,7.00259022801303
NZL,New Zealand,2009,81,0
NZL,New Zealand,2010,80.15,6.8380878186266
NZL,New Zealand,2010,80.15,6.8380878186266
NZL,New Zealand,2010,80.15,0
NZL,New Zealand,2011,80.3,6.70826007213168
NZL,New Zealand,2011,80.3,0
NZL,New Zealand,2011,80.3,6.70826007213168
NZL,New Zealand,2012,80.7,0
NZL,New Zealand,2012,80.7,6.96034101907465
NZL,New Zealand,2012,80.7,6.96034101907465
NZL,New Zealand,2013,80.9,6.94773118897186
NZL,New Zealand,2013,80.9,6.95180009733811
NZL,New Zealand,2013,80.9,0
NZL,New Zealand,2014,81.16,6.79325645878993
NZL,New Zealand,2014,81.16,6.78994404595869
NZL,New Zealand,2014,81.16,0
NZL,New Zealand,2015,81.41,0
NZL,New Zealand,2015,81.41,6.67495777614402
NZL,New Zealand,2015,81.41,6.67173088004451
NZL,New Zealand,2016,81.4,0
NZL,New Zealand,2016,81.4,6.52150146592383
NZL,New Zealand,2016,81.4,6.52403965117761
NZL,New Zealand,2017,81.46,0
NZL,New Zealand,2017,81.46,6.23738733547749
NZL,New Zealand,2017,81.46,6.23738733547749
NIC,Nicaragua,2014,74.47,3.33571153933602
NIC,Nicaragua,2015,74.79,3.36925283768561
NIC,Nicaragua,2016,74.81,3.3534345897342
NIC,Nicaragua,2017,75.1,3.42248198029058
NGA,Nigeria,2007,46,0.541893975543279
NGA,Nigeria,2008,48,0.499005508198243
NGA,Nigeria,2009,49,0.322226925410597
NGA,Nigeria,2010,47.91,0.241755128386603
NGA,Nigeria,2011,48.14,0.425813357583276
NGA,Nigeria,2012,51.41,0.334574703279139
NGA,Nigeria,2013,51.86,0.262189965411576
NOR,Norway,2007,80,1.87676840775299
NOR,Norway,2007,80,6.84741887674383
NOR,Norway,2007,80,5.19355776311408
NOR,Norway,2008,80,4.93638170291783
NOR,Norway,2008,80,1.78538535377631
NOR,Norway,2008,80,6.53451420852493
NOR,Norway,2009,81,2.04208529531355
NOR,Norway,2009,81,5.4662189635498
NOR,Norway,2009,81,7.43288552091394
NOR,Norway,2010,80.74,1.98698754985413
NOR,Norway,2010,80.74,5.39992500050857
NOR,Norway,2010,80.74,7.31245041455067
NOR,Norway,2011,80.8,5.23593300755998
NOR,Norway,2011,80.8,1.95047632876133
NOR,Norway,2011,80.8,7.09775940957939
NOR,Norway,2012,81,5.22677377733037
NOR,Norway,2012,81,2.0969916023121
NOR,Norway,2012,81,7.08817019171106
NOR,Norway,2013,81.3,2.18037850265424
NOR,Norway,2013,81.3,7.3234455164246
NOR,Norway,2013,81.3,5.39359001532196
NOR,Norway,2014,81.45,7.6808389712494
NOR,Norway,2014,81.45,5.66051938514323
NOR,Norway,2014,81.45,2.26265166708468
NOR,Norway,2015,81.45,6.08466022593567
NOR,Norway,2015,81.45,2.20590936696033
NOR,Norway,2015,81.45,8.18578338710548
NOR,Norway,2016,81.75,8.56248405425485
NOR,Norway,2016,81.75,2.36903629131252
NOR,Norway,2016,81.75,6.30637974220444
NOR,Norway,2017,82.1,8.34012668280219
NOR,Norway,2017,82.1,2.26911413820155
NOR,Norway,2017,82.1,6.21780305936951
OMN,Oman,2007,74,1.5190678099706
OMN,Oman,2008,74,1.24704442613584
OMN,Oman,2009,74,1.8200167946955501
OMN,Oman,2010,75.91,1.79083330158598
OMN,Oman,2011,76.14,1.61180109817882
OMN,Oman,2012,73.12,1.63771569243041
OMN,Oman,2013,73.34,1.93038890533676
PAK,Pakistan,2007,62,0.152828214852595
PAK,Pakistan,2008,63,0.139380689866261
PAK,Pakistan,2009,63,0.142131942777215
PAK,Pakistan,2010,66.53,0.17129889588993
PAK,Pakistan,2011,66.85,0.129166292779119
PAK,Pakistan,2012,65.2,0.037078791809044
PAK,Pakistan,2013,65.45,0.040923525273348
PAK,Pakistan,2014,66.44,0.148858875103526
PAK,Pakistan,2015,66.59,0.139044451123287
PAN,Panama,2014,77.37,1.93234401259434
PAN,Panama,2014,77.37,0
PAN,Panama,2015,77.58,2.068807524904
PAN,Panama,2015,77.58,0
PAN,Panama,2016,77.6,1.69343376514103
PAN,Panama,2016,77.6,0
